Date,SP500,Dividend,Earnings,Consumer Price Index,Long Interest Rate,Real Price,Real Dividend,Real Earnings,PE10
1871-01-01,4.44,0.26,0.4,12.46,5.32,85.1,4.98,7.67,
1871-02-01,4.5,0.26,0.4,12.84,5.32,83.7,4.84,7.44,
1871-03-01,4.61,0.26,0.4,13.03,5.33,84.49,4.77,7.33,
1871-04-01,4.74,0.26,0.4,12.56,5.33,90.16,4.95,7.61,
1871-05-01,4.86,0.26,0.4,12.27,5.33,94.6,5.06,7.79,
1871-06-01,4.82,0.26,0.4,12.08,5.34,95.29,5.14,7.91,
1871-07-01,4.73,0.26,0.4,12.08,5.34,93.51,5.14,7.91,
1871-08-01,4.79,0.26,0.4,11.89,5.34,96.22,5.22,8.03,
1871-09-01,4.84,0.26,0.4,12.18,5.35,94.94,5.1,7.85,
1871-10-01,4.59,0.26,0.4,12.37,5.35,88.65,5.02,7.73,
1871-11-01,4.64,0.26,0.4,12.37,5.35,89.62,5.02,7.73,
1871-12-01,4.74,0.26,0.4,12.65,5.36,89.48,4.91,7.55,
1872-01-01,4.86,0.26,0.4,12.65,5.36,91.75,4.97,7.6,
1872-02-01,4.88,0.27,0.41,12.65,5.38,92.13,5.03,7.65,
1872-03-01,5.04,0.27,0.41,12.84,5.4,93.74,5.02,7.58,
1872-04-01,5.18,0.27,0.41,13.13,5.42,94.25,4.97,7.46,
1872-05-01,5.18,0.28,0.41,13.13,5.43,94.25,5.03,7.51,
1872-06-01,5.13,0.28,0.41,13.03,5.45,94.02,5.13,7.61,
1872-07-01,5.1,0.28,0.42,12.84,5.47,94.86,5.27,7.77,
1872-08-01,5.04,0.29,0.42,12.94,5.49,93.05,5.29,7.75,
1872-09-01,4.95,0.29,0.42,13.03,5.51,90.72,5.31,7.74,
1872-10-01,4.97,0.29,0.42,12.75,5.52,93.13,5.5,7.96,
1872-11-01,4.95,0.3,0.43,13.13,5.54,90.06,5.4,7.78,
1872-12-01,5.07,0.3,0.43,12.94,5.56,93.6,5.54,7.94,
1873-01-01,5.11,0.3,0.43,12.94,5.58,94.34,5.58,7.98,
1873-02-01,5.15,0.3,0.43,13.23,5.57,93.03,5.51,7.86,
1873-03-01,5.11,0.31,0.44,13.23,5.56,92.31,5.55,7.9,
1873-04-01,5.04,0.31,0.44,13.23,5.55,91.04,5.6,7.95,
1873-05-01,5.05,0.31,0.44,12.94,5.54,93.23,5.77,8.17,
1873-06-01,4.98,0.32,0.45,12.56,5.53,94.73,5.99,8.46,
1873-07-01,4.97,0.32,0.45,12.56,5.53,94.54,6.04,8.51,
1873-08-01,4.97,0.32,0.45,12.56,5.52,94.54,6.09,8.56,
1873-09-01,4.59,0.32,0.45,12.56,5.51,87.31,6.13,8.61,
1873-10-01,4.19,0.33,0.46,12.27,5.5,81.55,6.33,8.86,
1873-11-01,4.04,0.33,0.46,11.89,5.49,81.15,6.58,9.19,
1873-12-01,4.42,0.33,0.46,12.18,5.48,86.7,6.47,9.02,
1874-01-01,4.66,0.33,0.46,12.37,5.47,90.01,6.37,8.88,
1874-02-01,4.8,0.33,0.46,12.37,5.44,92.71,6.37,8.88,
1874-03-01,4.73,0.33,0.46,12.37,5.4,91.36,6.37,8.88,
1874-04-01,4.6,0.33,0.46,12.18,5.37,90.23,6.47,9.02,
1874-05-01,4.48,0.33,0.46,12.08,5.34,88.57,6.52,9.09,
1874-06-01,4.46,0.33,0.46,11.8,5.3,90.31,6.68,9.31,
1874-07-01,4.46,0.33,0.46,11.89,5.27,89.59,6.63,9.24,
1874-08-01,4.47,0.33,0.46,11.8,5.24,90.51,6.68,9.31,
1874-09-01,4.54,0.33,0.46,11.8,5.2,91.93,6.68,9.31,
1874-10-01,4.53,0.33,0.46,11.61,5.17,93.23,6.79,9.47,
1874-11-01,4.57,0.33,0.46,11.51,5.14,94.83,6.85,9.55,
1874-12-01,4.54,0.33,0.46,11.51,5.1,94.21,6.85,9.55,
1875-01-01,4.54,0.33,0.45,11.51,5.07,94.21,6.8,9.37,
1875-02-01,4.53,0.33,0.44,11.51,5.03,94.0,6.74,9.2,
1875-03-01,4.59,0.32,0.43,11.51,4.99,95.25,6.69,9.03,
1875-04-01,4.65,0.32,0.43,11.61,4.95,95.7,6.59,8.78,
1875-05-01,4.47,0.32,0.42,11.32,4.91,94.32,6.7,8.83,
1875-06-01,4.38,0.32,0.41,11.13,4.87,94.0,6.76,8.8,
1875-07-01,4.39,0.31,0.4,11.13,4.83,94.21,6.71,8.62,
1875-08-01,4.41,0.31,0.39,11.23,4.79,93.84,6.6,8.37,
1875-09-01,4.37,0.31,0.39,11.13,4.75,93.78,6.6,8.26,
1875-10-01,4.3,0.3,0.38,11.13,4.71,92.28,6.55,8.08,
1875-11-01,4.37,0.3,0.37,11.04,4.67,94.59,6.55,7.97,
1875-12-01,4.37,0.3,0.36,10.94,4.63,95.41,6.55,7.86,
1876-01-01,4.46,0.3,0.35,10.85,4.59,98.23,6.61,7.78,
1876-02-01,4.52,0.3,0.35,10.85,4.58,99.55,6.61,7.64,
1876-03-01,4.51,0.3,0.34,10.85,4.57,99.33,6.61,7.49,
1876-04-01,4.34,0.3,0.33,10.75,4.56,96.43,6.67,7.41,
1876-05-01,4.18,0.3,0.33,10.37,4.54,96.29,6.91,7.53,
1876-06-01,4.15,0.3,0.32,10.09,4.53,98.3,7.11,7.58,
1876-07-01,4.1,0.3,0.31,10.09,4.52,97.12,7.11,7.42,
1876-08-01,3.93,0.3,0.31,10.18,4.51,92.22,7.04,7.2,
1876-09-01,3.69,0.3,0.3,10.28,4.5,85.79,6.97,6.97,
1876-10-01,3.67,0.3,0.29,10.47,4.49,83.77,6.85,6.69,
1876-11-01,3.6,0.3,0.29,10.56,4.47,81.43,6.79,6.49,
1876-12-01,3.58,0.3,0.28,10.75,4.46,79.55,6.67,6.22,
1877-01-01,3.55,0.29,0.28,10.94,4.45,77.51,6.35,6.15,
1877-02-01,3.34,0.28,0.28,10.66,4.44,74.88,6.32,6.35,
1877-03-01,3.17,0.27,0.28,10.18,4.43,74.39,6.39,6.69,
1877-04-01,2.94,0.26,0.29,10.47,4.42,67.11,6.01,6.54,
1877-05-01,2.94,0.25,0.29,10.66,4.41,65.91,5.7,6.46,
1877-06-01,2.73,0.24,0.29,10.09,4.4,64.67,5.8,6.87,
1877-07-01,2.85,0.24,0.29,10.18,4.39,66.88,5.53,6.85,
1877-08-01,3.05,0.23,0.29,9.8,4.39,74.35,5.53,7.15,
1877-09-01,3.24,0.22,0.29,9.7,4.38,79.76,5.35,7.26,
1877-10-01,3.31,0.21,0.3,9.7,4.37,81.48,5.13,7.3,
1877-11-01,3.26,0.2,0.3,9.51,4.36,81.85,5.0,7.49,
1877-12-01,3.25,0.19,0.3,9.51,4.35,81.6,4.77,7.53,
1878-01-01,3.25,0.19,0.3,9.23,4.34,84.13,4.9,7.79,
1878-02-01,3.18,0.19,0.3,9.13,4.33,83.17,4.92,7.89,
1878-03-01,3.24,0.19,0.3,8.94,4.32,86.54,5.01,8.08,
1878-04-01,3.33,0.19,0.3,8.85,4.31,89.91,5.04,8.19,
1878-05-01,3.34,0.19,0.3,8.56,4.3,93.18,5.18,8.49,
1878-06-01,3.41,0.18,0.3,8.37,4.29,97.3,5.28,8.7,
1878-07-01,3.48,0.18,0.31,8.47,4.28,98.18,5.2,8.63,
1878-08-01,3.45,0.18,0.31,8.56,4.27,96.25,5.11,8.56,
1878-09-01,3.52,0.18,0.31,8.56,4.26,98.2,5.09,8.58,
1878-10-01,3.48,0.18,0.31,8.47,4.25,98.18,5.13,8.7,
1878-11-01,3.47,0.18,0.31,8.37,4.24,99.01,5.16,8.82,
1878-12-01,3.45,0.18,0.31,8.18,4.23,100.73,5.26,9.05,
1879-01-01,3.58,0.18,0.32,8.28,4.22,103.32,5.24,9.11,
1879-02-01,3.71,0.18,0.32,8.37,4.2,105.86,5.23,9.18,
1879-03-01,3.65,0.18,0.33,8.28,4.19,105.34,5.34,9.45,
1879-04-01,3.77,0.19,0.33,8.18,4.17,110.07,5.45,9.73,
1879-05-01,3.94,0.19,0.34,8.18,4.15,115.03,5.5,9.9,
1879-06-01,3.96,0.19,0.34,8.09,4.14,116.98,5.61,10.19,
1879-07-01,4.04,0.19,0.35,8.18,4.12,117.95,5.6,10.24,
1879-08-01,4.07,0.19,0.36,8.18,4.1,118.83,5.64,10.41,
1879-09-01,4.22,0.2,0.36,8.47,4.09,119.05,5.5,10.23,
1879-10-01,4.68,0.2,0.37,8.94,4.07,125.01,5.25,9.84,
1879-11-01,4.93,0.2,0.37,9.42,4.05,125.04,5.03,9.49,
1879-12-01,4.92,0.2,0.38,9.7,4.04,121.11,4.92,9.35,
1880-01-01,5.11,0.2,0.39,9.99,4.02,122.19,4.9,9.31,
1880-02-01,5.2,0.21,0.4,9.99,3.99,124.35,5.02,9.52,
1880-03-01,5.3,0.21,0.41,10.09,3.97,125.54,5.09,9.65,
1880-04-01,5.18,0.22,0.42,9.7,3.94,127.51,5.42,10.26,
1880-05-01,4.77,0.23,0.43,9.42,3.91,120.98,5.71,10.8,
1880-06-01,4.79,0.23,0.43,9.23,3.89,123.99,5.95,11.26,
1880-07-01,5.01,0.23,0.44,9.23,3.86,129.69,6.08,11.5,
1880-08-01,5.19,0.24,0.45,9.23,3.83,134.34,6.21,11.73,
1880-09-01,5.18,0.24,0.46,9.32,3.81,132.72,6.28,11.85,
1880-10-01,5.33,0.25,0.47,9.32,3.78,136.56,6.41,12.09,
1880-11-01,5.61,0.26,0.48,9.42,3.75,142.28,6.47,12.19,
1880-12-01,5.84,0.26,0.49,9.51,3.73,146.63,6.53,12.3,
1881-01-01,6.19,0.27,0.49,9.42,3.7,156.99,6.72,12.32,18.47
1881-02-01,6.17,0.27,0.48,9.51,3.69,154.92,6.78,12.09,18.15
1881-03-01,6.24,0.28,0.48,9.51,3.69,156.68,6.9,11.99,18.27
1881-04-01,6.22,0.28,0.47,9.61,3.68,154.63,6.96,11.77,17.95
1881-05-01,6.5,0.28,0.47,9.51,3.67,163.21,7.16,11.78,18.87
1881-06-01,6.58,0.29,0.47,9.51,3.67,165.21,7.28,11.68,19.03
1881-07-01,6.35,0.29,0.46,9.61,3.66,157.86,7.33,11.46,18.12
1881-08-01,6.2,0.3,0.46,9.8,3.65,151.14,7.31,11.13,17.29
1881-09-01,6.25,0.3,0.45,10.18,3.65,146.66,7.16,10.62,16.72
1881-10-01,6.15,0.31,0.45,10.28,3.64,142.98,7.21,10.42,16.26
1881-11-01,6.19,0.32,0.44,10.18,3.63,145.25,7.39,10.42,16.48
1881-12-01,6.01,0.32,0.44,10.18,3.63,141.03,7.51,10.33,15.96
1882-01-01,5.92,0.32,0.44,10.18,3.62,138.92,7.51,10.31,15.68
1882-02-01,5.79,0.32,0.44,10.28,3.62,134.61,7.44,10.19,15.15
1882-03-01,5.78,0.32,0.44,10.28,3.62,134.38,7.44,10.17,15.09
1882-04-01,5.78,0.32,0.44,10.37,3.62,133.14,7.37,10.06,14.92
1882-05-01,5.71,0.32,0.44,10.47,3.62,130.34,7.3,9.95,14.57
1882-06-01,5.68,0.32,0.43,10.56,3.62,128.48,7.24,9.84,14.33
1882-07-01,6.0,0.32,0.43,10.47,3.63,136.96,7.3,9.91,15.24
1882-08-01,6.18,0.32,0.43,10.56,3.63,139.79,7.24,9.8,15.53
1882-09-01,6.24,0.32,0.43,10.28,3.63,145.07,7.44,10.06,16.08
1882-10-01,6.07,0.32,0.43,10.18,3.63,142.44,7.51,10.13,15.76
1882-11-01,5.81,0.32,0.43,10.09,3.63,137.62,7.58,10.2,15.19
1882-12-01,5.84,0.32,0.43,9.99,3.63,139.65,7.65,10.28,15.38
1883-01-01,5.81,0.32,0.43,9.99,3.63,138.93,7.67,10.22,15.27
1883-02-01,5.68,0.32,0.42,10.09,3.63,134.54,7.62,10.07,14.76
1883-03-01,5.75,0.32,0.42,9.99,3.63,137.5,7.71,10.1,15.05
1883-04-01,5.87,0.32,0.42,9.9,3.63,141.72,7.81,10.14,15.48
1883-05-01,5.77,0.32,0.42,9.8,3.63,140.66,7.9,10.18,15.34
1883-06-01,5.82,0.33,0.41,9.51,3.63,146.13,8.16,10.42,15.9
1883-07-01,5.73,0.33,0.41,9.32,3.63,146.81,8.35,10.57,15.95
1883-08-01,5.47,0.33,0.41,9.32,3.62,140.15,8.37,10.5,15.2
1883-09-01,5.53,0.33,0.41,9.23,3.62,143.15,8.48,10.55,15.49
1883-10-01,5.38,0.33,0.41,9.23,3.62,139.26,8.5,10.48,15.05
1883-11-01,5.46,0.33,0.4,9.13,3.62,142.81,8.61,10.53,15.41
1883-12-01,5.34,0.33,0.4,9.23,3.62,138.23,8.54,10.35,14.9
1884-01-01,5.18,0.33,0.39,9.23,3.62,134.09,8.5,10.16,14.43
1884-02-01,5.32,0.33,0.39,9.23,3.61,137.71,8.46,9.97,14.81
1884-03-01,5.3,0.33,0.38,9.23,3.6,137.19,8.41,9.77,14.74
1884-04-01,5.06,0.32,0.37,9.04,3.59,133.74,8.54,9.78,14.35
1884-05-01,4.65,0.32,0.36,8.85,3.59,125.54,8.69,9.79,13.47
1884-06-01,4.46,0.32,0.35,8.85,3.58,120.41,8.64,9.58,12.91
1884-07-01,4.46,0.32,0.35,8.75,3.57,121.72,8.69,9.48,13.04
1884-08-01,4.74,0.32,0.34,8.75,3.56,129.36,8.64,9.28,13.86
1884-09-01,4.59,0.32,0.33,8.66,3.55,126.65,8.69,9.17,13.57
1884-10-01,4.44,0.31,0.33,8.56,3.54,123.87,8.74,9.07,13.27
1884-11-01,4.35,0.31,0.32,8.37,3.54,124.12,8.89,9.06,13.3
1884-12-01,4.34,0.31,0.31,8.28,3.53,125.25,8.95,8.95,13.43
1885-01-01,4.24,0.3,0.31,8.28,3.52,122.37,8.78,8.85,13.13
1885-02-01,4.37,0.3,0.3,8.37,3.51,124.69,8.51,8.65,13.38
1885-03-01,4.38,0.29,0.3,8.18,3.5,127.88,8.54,8.76,13.73
1885-04-01,4.37,0.29,0.3,8.28,3.48,126.12,8.27,8.56,13.55
1885-05-01,4.32,0.28,0.29,8.09,3.47,127.61,8.29,8.66,13.71
1885-06-01,4.3,0.28,0.29,7.9,3.46,130.08,8.32,8.77,13.98
1885-07-01,4.46,0.27,0.29,7.99,3.44,133.31,8.05,8.57,14.33
1885-08-01,4.71,0.26,0.28,7.99,3.43,140.79,7.87,8.47,15.13
1885-09-01,4.65,0.26,0.28,7.9,3.42,140.67,7.79,8.47,15.12
1885-10-01,4.92,0.25,0.28,7.9,3.41,148.84,7.61,8.37,15.99
1885-11-01,5.24,0.25,0.27,7.99,3.4,156.63,7.35,8.17,16.82
1885-12-01,5.2,0.24,0.27,8.18,3.38,151.82,7.01,7.88,16.3
1886-01-01,5.2,0.24,0.28,7.99,3.37,155.43,7.12,8.22,16.69
1886-02-01,5.3,0.24,0.28,7.99,3.38,158.42,7.08,8.37,17.01
1886-03-01,5.19,0.23,0.28,7.9,3.4,157.0,7.11,8.62,16.84
1886-04-01,5.12,0.23,0.29,7.8,3.41,156.78,7.14,8.88,16.8
1886-05-01,5.02,0.23,0.29,7.61,3.42,157.56,7.27,9.26,16.86
1886-06-01,5.25,0.23,0.3,7.52,3.43,166.86,7.31,9.53,17.83
1886-07-01,5.33,0.23,0.3,7.61,3.44,167.29,7.17,9.57,17.85
1886-08-01,5.37,0.23,0.31,7.71,3.46,166.46,7.03,9.61,17.72
1886-09-01,5.51,0.23,0.32,7.71,3.47,170.8,6.97,9.76,18.15
1886-10-01,5.65,0.22,0.32,7.71,3.48,175.14,6.92,9.92,18.56
1886-11-01,5.79,0.22,0.33,7.71,3.5,179.48,6.87,10.07,18.97
1886-12-01,5.64,0.22,0.33,7.8,3.51,172.7,6.74,10.1,18.19
1887-01-01,5.58,0.22,0.33,7.99,3.52,166.79,6.65,9.94,17.51
1887-02-01,5.54,0.23,0.34,8.09,3.53,163.65,6.65,9.9,17.13
1887-03-01,5.67,0.23,0.34,8.09,3.55,167.49,6.72,9.97,17.47
1887-04-01,5.8,0.23,0.34,8.09,3.56,171.33,6.79,10.04,17.82
1887-05-01,5.9,0.23,0.34,8.09,3.57,174.28,6.87,10.12,18.08
1887-06-01,5.73,0.23,0.34,7.99,3.58,171.28,7.02,10.31,17.71
1887-07-01,5.59,0.24,0.35,7.9,3.59,169.11,7.18,10.51,17.43
1887-08-01,5.45,0.24,0.35,7.99,3.61,162.91,7.17,10.46,16.74
1887-09-01,5.38,0.24,0.35,7.9,3.62,162.75,7.34,10.66,16.68
1887-10-01,5.2,0.24,0.35,7.99,3.63,155.43,7.32,10.61,15.88
1887-11-01,5.3,0.25,0.36,8.09,3.65,156.56,7.31,10.56,15.95
1887-12-01,5.27,0.25,0.36,8.28,3.66,152.09,7.22,10.39,15.46
1888-01-01,5.31,0.25,0.35,8.37,3.67,151.51,7.08,10.03,15.36
1888-02-01,5.28,0.25,0.34,8.28,3.65,152.38,7.12,9.91,15.42
1888-03-01,5.08,0.24,0.34,8.28,3.63,146.61,7.07,9.67,14.81
1888-04-01,5.1,0.24,0.33,8.18,3.62,148.9,7.1,9.54,15.02
1888-05-01,5.17,0.24,0.32,8.09,3.6,152.72,7.14,9.4,15.39
1888-06-01,5.01,0.24,0.31,7.99,3.58,149.76,7.17,9.27,15.08
1888-07-01,5.14,0.24,0.3,8.09,3.56,151.83,7.04,8.91,15.28
1888-08-01,5.25,0.24,0.29,8.09,3.54,155.08,6.99,8.66,15.6
1888-09-01,5.38,0.23,0.28,8.09,3.52,158.92,6.94,8.42,15.99
1888-10-01,5.35,0.23,0.28,8.18,3.5,156.2,6.81,8.08,15.72
1888-11-01,5.24,0.23,0.27,8.28,3.49,151.23,6.69,7.74,15.22
1888-12-01,5.14,0.23,0.26,8.28,3.47,148.34,6.64,7.5,14.95
1889-01-01,5.24,0.23,0.26,7.99,3.45,156.63,6.85,7.87,15.8
1889-02-01,5.3,0.23,0.27,7.9,3.45,160.33,6.91,8.07,16.19
1889-03-01,5.19,0.23,0.27,7.8,3.44,158.92,6.97,8.27,16.07
1889-04-01,5.18,0.23,0.27,7.8,3.44,158.61,6.94,8.37,16.05
1889-05-01,5.32,0.23,0.28,7.61,3.44,166.97,7.09,8.68,16.92
1889-06-01,5.41,0.23,0.28,7.61,3.44,169.8,7.06,8.79,17.22
1889-07-01,5.3,0.22,0.28,7.61,3.44,166.34,7.04,8.89,16.89
1889-08-01,5.37,0.22,0.29,7.61,3.43,168.54,7.01,9.0,17.13
1889-09-01,5.5,0.22,0.29,7.71,3.43,170.49,6.9,8.99,17.35
1889-10-01,5.4,0.22,0.29,7.71,3.43,167.39,6.87,9.09,17.05
1889-11-01,5.35,0.22,0.3,7.71,3.43,165.84,6.84,9.2,16.91
1889-12-01,5.32,0.22,0.3,7.8,3.42,162.9,6.74,9.19,16.61
1890-01-01,5.38,0.22,0.3,7.61,3.42,168.86,6.9,9.39,17.22
1890-02-01,5.32,0.22,0.3,7.61,3.44,166.97,6.9,9.36,17.03
1890-03-01,5.28,0.22,0.3,7.61,3.45,165.72,6.9,9.34,16.9
1890-04-01,5.39,0.22,0.3,7.61,3.47,169.17,6.9,9.31,17.26
1890-05-01,5.62,0.22,0.3,7.71,3.49,174.21,6.82,9.17,17.79
1890-06-01,5.58,0.22,0.29,7.71,3.5,172.97,6.82,9.14,17.68
1890-07-01,5.54,0.22,0.29,7.71,3.52,171.73,6.82,9.12,17.59
1890-08-01,5.41,0.22,0.29,7.99,3.54,161.71,6.58,8.77,16.6
1890-09-01,5.32,0.22,0.29,8.09,3.55,157.15,6.5,8.64,16.17
1890-10-01,5.08,0.22,0.29,8.09,3.57,150.06,6.5,8.62,15.48
1890-11-01,4.71,0.22,0.29,7.9,3.59,142.48,6.66,8.8,14.75
1890-12-01,4.6,0.22,0.29,7.9,3.6,139.16,6.66,8.77,14.44
1891-01-01,4.84,0.22,0.29,7.8,3.62,148.2,6.74,9.01,15.43
1891-02-01,4.9,0.22,0.3,7.9,3.62,148.23,6.66,9.02,15.48
1891-03-01,4.81,0.22,0.3,7.99,3.62,143.78,6.58,9.04,15.05
1891-04-01,4.97,0.22,0.31,8.09,3.61,146.81,6.5,9.06,15.41
1891-05-01,4.95,0.22,0.31,7.99,3.61,147.96,6.58,9.29,15.57
1891-06-01,4.85,0.22,0.32,7.8,3.61,148.51,6.74,9.65,15.66
1891-07-01,4.77,0.22,0.32,7.71,3.61,147.86,6.82,9.89,15.62
1891-08-01,4.93,0.22,0.32,7.71,3.61,152.82,6.82,10.02,16.16
1891-09-01,5.33,0.22,0.33,7.61,3.61,167.29,6.9,10.28,17.71
1891-10-01,5.33,0.22,0.33,7.61,3.6,167.29,6.9,10.41,17.72
1891-11-01,5.25,0.22,0.34,7.52,3.6,166.86,6.99,10.67,17.67
1891-12-01,5.41,0.22,0.34,7.52,3.6,171.95,6.99,10.81,18.21
1892-01-01,5.51,0.22,0.34,7.33,3.6,179.67,7.23,11.17,19.02
1892-02-01,5.52,0.22,0.34,7.33,3.61,180.0,7.28,11.25,19.04
1892-03-01,5.58,0.23,0.35,7.14,3.63,186.81,7.53,11.63,19.74
1892-04-01,5.57,0.23,0.35,7.04,3.64,188.99,7.69,11.88,19.94
1892-05-01,5.57,0.23,0.35,7.04,3.65,188.99,7.75,11.96,19.91
1892-06-01,5.54,0.23,0.35,7.04,3.66,187.98,7.8,12.05,19.77
1892-07-01,5.54,0.23,0.36,7.23,3.67,183.03,7.65,11.81,19.21
1892-08-01,5.62,0.23,0.36,7.33,3.69,183.26,7.61,11.74,19.2
1892-09-01,5.48,0.23,0.36,7.33,3.7,178.7,7.66,11.82,18.69
1892-10-01,5.59,0.24,0.36,7.33,3.71,182.28,7.72,11.9,19.04
1892-11-01,5.57,0.24,0.37,7.52,3.73,177.03,7.57,11.68,18.46
1892-12-01,5.51,0.24,0.37,7.61,3.74,172.94,7.53,11.61,18.01
1893-01-01,5.61,0.24,0.36,7.9,3.75,169.71,7.28,10.91,17.66
1893-02-01,5.51,0.24,0.35,7.99,3.75,164.7,7.22,10.51,17.13
1893-03-01,5.31,0.24,0.34,7.8,3.74,162.59,7.43,10.49,16.9
1893-04-01,5.31,0.24,0.33,7.71,3.74,164.6,7.54,10.33,17.1
1893-05-01,4.84,0.24,0.32,7.61,3.73,151.91,7.66,10.18,15.78
1893-06-01,4.61,0.24,0.32,7.42,3.73,148.4,7.89,10.14,15.42
1893-07-01,4.18,0.25,0.31,7.23,3.73,138.1,8.12,10.1,14.35
1893-08-01,4.08,0.25,0.3,6.95,3.72,140.33,8.49,10.21,14.59
1893-09-01,4.37,0.25,0.29,7.23,3.72,144.37,8.18,9.5,15.01
1893-10-01,4.5,0.25,0.28,7.33,3.71,146.74,8.1,9.07,15.27
1893-11-01,4.57,0.25,0.27,7.14,3.71,153.0,8.34,9.01,15.94
1893-12-01,4.41,0.25,0.26,7.04,3.7,149.63,8.48,8.82,15.61
1894-01-01,4.32,0.25,0.25,6.85,3.7,150.65,8.6,8.78,15.74
1894-02-01,4.38,0.24,0.24,6.76,3.68,154.9,8.6,8.6,16.2
1894-03-01,4.51,0.24,0.23,6.57,3.66,164.12,8.73,8.55,17.19
1894-04-01,4.57,0.24,0.23,6.57,3.64,166.3,8.61,8.25,17.43
1894-05-01,4.4,0.23,0.22,6.57,3.62,160.11,8.49,7.94,16.81
1894-06-01,4.34,0.23,0.21,6.57,3.6,157.93,8.37,7.64,16.61
1894-07-01,4.25,0.23,0.2,6.57,3.58,154.65,8.25,7.34,16.29
1894-08-01,4.41,0.22,0.19,6.76,3.56,155.96,7.9,6.84,16.46
1894-09-01,4.48,0.22,0.18,6.85,3.54,156.23,7.67,6.45,16.52
1894-10-01,4.34,0.22,0.18,6.66,3.52,155.67,7.77,6.34,16.5
1894-11-01,4.34,0.21,0.17,6.66,3.5,155.67,7.65,6.04,16.54
1894-12-01,4.3,0.21,0.16,6.57,3.48,156.47,7.64,5.82,16.67
1895-01-01,4.25,0.21,0.17,6.57,3.46,154.65,7.58,6.1,16.52
1895-02-01,4.19,0.21,0.17,6.57,3.47,152.47,7.52,6.37,16.33
1895-03-01,4.19,0.2,0.18,6.57,3.48,152.47,7.46,6.64,16.36
1895-04-01,4.37,0.2,0.19,6.85,3.5,152.4,7.09,6.63,16.39
1895-05-01,4.61,0.2,0.2,6.95,3.51,158.56,6.94,6.79,17.08
1895-06-01,4.7,0.2,0.2,7.04,3.52,159.47,6.79,6.96,17.21
1895-07-01,4.72,0.2,0.21,6.95,3.53,162.35,6.82,7.31,17.55
1895-08-01,4.79,0.2,0.22,6.85,3.54,167.04,6.86,7.67,18.07
1895-09-01,4.82,0.2,0.23,6.85,3.55,168.09,6.8,7.93,18.2
1895-10-01,4.75,0.19,0.23,6.85,3.56,165.65,6.74,8.2,17.94
1895-11-01,4.59,0.19,0.24,6.85,3.58,160.07,6.69,8.46,17.34
1895-12-01,4.32,0.19,0.25,6.76,3.59,152.77,6.72,8.84,16.55
1896-01-01,4.27,0.19,0.25,6.66,3.6,153.16,6.79,8.85,16.58
1896-02-01,4.45,0.19,0.24,6.57,3.58,161.93,6.85,8.85,17.52
1896-03-01,4.38,0.19,0.24,6.57,3.57,159.39,6.82,8.73,17.23
1896-04-01,4.42,0.19,0.24,6.47,3.55,163.21,6.89,8.74,17.64
1896-05-01,4.4,0.19,0.23,6.37,3.53,164.89,6.96,8.74,17.83
1896-06-01,4.32,0.18,0.23,6.28,3.52,164.35,7.04,8.75,17.78
1896-07-01,4.04,0.18,0.23,6.28,3.5,153.7,7.01,8.62,16.64
1896-08-01,3.81,0.18,0.22,6.28,3.48,144.95,6.97,8.5,15.7
1896-09-01,4.01,0.18,0.22,6.28,3.47,152.55,6.94,8.37,16.54
1896-10-01,4.1,0.18,0.22,6.47,3.45,151.39,6.71,8.0,16.44
1896-11-01,4.38,0.18,0.21,6.66,3.43,157.11,6.49,7.65,17.09
1896-12-01,4.22,0.18,0.21,6.66,3.42,151.37,6.46,7.53,16.5
1897-01-01,4.22,0.18,0.22,6.47,3.4,155.82,6.65,8.06,17.03
1897-02-01,4.18,0.18,0.23,6.47,3.4,154.34,6.65,8.37,16.89
1897-03-01,4.19,0.18,0.23,6.47,3.39,154.71,6.65,8.68,16.96
1897-04-01,4.06,0.18,0.24,6.37,3.39,152.15,6.75,9.12,16.7
1897-05-01,4.08,0.18,0.25,6.28,3.38,155.22,6.85,9.58,17.05
1897-06-01,4.27,0.18,0.26,6.28,3.38,162.45,6.85,9.89,17.85
1897-07-01,4.46,0.18,0.27,6.28,3.38,169.67,6.85,10.21,18.65
1897-08-01,4.75,0.18,0.28,6.57,3.37,172.85,6.55,10.07,19.01
1897-09-01,4.98,0.18,0.28,6.76,3.37,176.11,6.37,10.08,19.37
1897-10-01,4.82,0.18,0.29,6.66,3.36,172.89,6.46,10.52,19.03
1897-11-01,4.65,0.18,0.3,6.66,3.36,166.79,6.46,10.82,18.36
1897-12-01,4.75,0.18,0.31,6.66,3.35,170.38,6.46,11.12,18.75
1898-01-01,4.88,0.18,0.31,6.66,3.35,175.04,6.52,11.24,19.25
1898-02-01,4.87,0.18,0.32,6.76,3.33,172.22,6.48,11.2,18.92
1898-03-01,4.65,0.18,0.32,6.76,3.31,164.44,6.54,11.32,18.04
1898-04-01,4.57,0.19,0.32,6.76,3.29,161.61,6.6,11.43,17.71
1898-05-01,4.87,0.19,0.33,7.23,3.27,160.89,6.22,10.79,17.6
1898-06-01,5.06,0.19,0.33,6.76,3.25,178.94,6.72,11.67,19.54
1898-07-01,5.08,0.19,0.33,6.66,3.23,182.22,6.88,11.96,19.86
1898-08-01,5.27,0.19,0.34,6.66,3.2,189.03,6.93,12.08,20.54
